"product_id","product_name","update_id","title","file","link","file_size","stick","category_id","created_at","updated_at"
"48","Ugoos UT3+ 16Gb","37","Android 5.1.1 FW V3.1.0 for UM3/UT3/UT3S/UT3+","","https://mega.nz/folder/y4sVRSpJ#WCBf2LpOb4m2vBWChzB6uQ/folder/jwkjEA7b","443.8 MiB","rar","1","2021-05-14 09:01:48","2021-05-14 09:01:48"
"48","Ugoos UT3+ 16Gb","35","Ugoos Kodi based on RKMC 16.1 fork 31.01.2016","","https://mega.nz/#!GIwmyCzD!4OFHBGnqdKYAswGLtaJNk-co0LZ4nHnDpKohVNpJWoM","69.01 MiB","apk","1","2016-11-01 08:06:11","2016-11-01 08:06:11"
"48","Ugoos UT3+ 16Gb","34","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","1","2016-07-14 08:05:48","2016-07-14 08:05:48"
"48","Ugoos UT3+ 16Gb","32","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","1","2015-06-16 08:04:50","2015-06-16 08:04:50"
"48","Ugoos UT3+ 16Gb","31","Fireasy android App","https://ugoos.com/files/uploads/2e69dadbe73a03a9650a28dda7232bfb.apk","","19.7 MiB","apk","1","2019-10-15 08:42:17","2015-05-06 08:04:20"
"48","Ugoos UT3+ 16Gb","30","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","1","2014-12-27 08:03:08","2014-12-27 08:03:08"

"39","Ugoos UT3S 16Gb","145","Android 5.1.1 Firmware V3.1.0 & Beta for UM3/UT3/UT3S/UT3+","","https://mega.nz/folder/y4sVRSpJ#WCBf2LpOb4m2vBWChzB6uQ","511.51 MiB","7z","1","2022-02-14 11:54:25","2022-02-14 11:54:25"
"45","Ugoos UT3S 16Gb","80","Android 7.1.2 firmware V4.0.0 BETA for Ugoos UT3/UT3s/UM3","","https://mega.nz/folder/y4sVRSpJ#WCBf2LpOb4m2vBWChzB6uQ/folder/v9VUmCAC","1.4 GiB","rar","1","2021-05-14 09:03:00","2021-05-14 09:03:00"
"45","Ugoos UT3S 16Gb","77","Ugoos Kodi based on RKMC 16.1 fork 31.01.2016","","https://mega.nz/#!GIwmyCzD!4OFHBGnqdKYAswGLtaJNk-co0LZ4nHnDpKohVNpJWoM","69.01 MiB","apk","1","2016-11-01 09:15:32","2016-11-01 09:15:32"
"45","Ugoos UT3S 16Gb","76","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","1","2016-07-14 09:15:11","2016-07-14 09:15:11"
"45","Ugoos UT3S 16Gb","73","Android 5.1.1 FW V3.0.6 for UT3S","","https://mega.nz/#!8NIAyAxb!ZkBPy-kTxwBCpsrAGuB0j9TOgufEEczmIjz_HrnjH3I","430.6 MiB","7z","1","2016-05-24 09:13:51","2016-05-24 09:13:51"
"45","Ugoos UT3S 16Gb","71","BETA Android 4.4 fmware V2.2.1.b for UT3S","","https://mega.nz/#!kF1VEYaA!bjH6jrQZGRY8fY3d_EzR1-Yc8embZCUAeNbHw34Uia4","501 MiB","apk","1","2015-08-07 09:12:57","2015-08-07 09:12:57"
"45","Ugoos UT3S 16Gb","70","Android 4.4 fmware V2.2.0 for UM3/UT3/UT3S","","https://mega.nz/#F!5UcxwZiB!BtoYiMin2vfflDgsQBIOWQ","0 B","","1","2015-08-07 09:12:22","2015-08-07 09:12:22"
"45","Ugoos UT3S 16Gb","69","Dualboot firmware v.0.3.1: Xubuntu 15.04/android 4.4 for UT3S","","https://mega.nz/#!W1FAjRZD!t17EwUoxzbCVcnk8Rz7d0SMT9j94eBMLMvwpOP0rlzk","878 MiB","rar","1","2015-07-31 09:11:45","2015-07-31 09:11:45"
"45","Ugoos UT3S 16Gb","68","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","1","2015-06-16 09:11:13","2015-06-16 09:11:13"
"45","Ugoos UT3S 16Gb","67","Fireasy android App","https://ugoos.com/files/uploads/22d0337b3e4c47942346b761bb9bb8c6.apk","","19.7 MiB","apk","1","2015-05-06 09:10:27","2015-05-06 09:10:27"
"48","Ugoos UT3S 16Gb","37","Android 5.1.1 FW V3.1.0 for UM3/UT3/UT3S/UT3+","","https://mega.nz/folder/y4sVRSpJ#WCBf2LpOb4m2vBWChzB6uQ/folder/jwkjEA7b","443.8 MiB","rar","1","2021-05-14 09:01:48","2021-05-14 09:01:48"

"44","Ugoos UT3S 32Gb","94","Android 7.1.2 firmware V4.0.0 BETA for Ugoos UT3/UT3s/UM3","","https://mega.nz/#F!qwtUjRCR!k4L3LRA7Y4jZEaMBIDr_mg","1.4 GiB","","1","2018-04-24 09:37:37","2018-04-24 09:37:37"
"44","Ugoos UT3S 32Gb","91","Ugoos Kodi based on RKMC 16.1 fork 31.01.2016","","https://mega.nz/#!GIwmyCzD!4OFHBGnqdKYAswGLtaJNk-co0LZ4nHnDpKohVNpJWoM","69.01 MiB","apk","1","2016-11-01 09:36:34","2016-11-01 09:36:34"
"44","Ugoos UT3S 32Gb","90","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","1","2016-07-14 09:36:07","2016-07-14 09:36:07"
"44","Ugoos UT3S 32Gb","87","Android 5.1.1 FW V3.0.6 for UT3S","","https://mega.nz/#!8NIAyAxb!ZkBPy-kTxwBCpsrAGuB0j9TOgufEEczmIjz_HrnjH3I","430.6 MiB","7z","1","2016-05-24 09:34:46","2016-05-24 09:34:46"
"44","Ugoos UT3S 32Gb","86","Android 5.1.1 FW V3.0.4 for UM3/UT3/UT3S","","https://mega.nz/#F!IVJyTCbB!AfcT79FxldYj2P3tATnHgw","0 B","","1","2016-01-27 09:34:14","2016-01-27 09:34:14"
"44","Ugoos UT3S 32Gb","85","BETA Android 4.4 fmware V2.2.1.b for UT3S","","https://mega.nz/#!kF1VEYaA!bjH6jrQZGRY8fY3d_EzR1-Yc8embZCUAeNbHw34Uia4","501 MiB","","1","2015-08-07 09:33:41","2015-08-07 09:33:41"
"44","Ugoos UT3S 32Gb","84","Android 4.4 fmware V2.2.0 for UM3/UT3/UT3S","","https://mega.nz/#F!5UcxwZiB!BtoYiMin2vfflDgsQBIOWQ","0 B","","1","2015-08-07 09:33:10","2015-08-07 09:33:10"
"44","Ugoos UT3S 32Gb","83","Dualboot firmware v.0.3.1: Xubuntu 15.04/android 4.4 for UT3S","","https://mega.nz/#!W1FAjRZD!t17EwUoxzbCVcnk8Rz7d0SMT9j94eBMLMvwpOP0rlzk","878 MiB","rar","1","2015-07-31 09:32:43","2015-07-31 09:32:43"
"44","Ugoos UT3S 32Gb","82","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","1","2015-06-16 09:32:19","2015-06-16 09:32:19"
"44","Ugoos UT3S 32Gb","81","Ugoos Flashing Guide","https://ugoos.com/files/uploads/f9a3ad17c3adddf8e0b9000b14e587c9.apk","","19.7 MiB","apk","1","2018-09-11 12:52:57","2015-05-06 09:31:23"
"48","Ugoos UT3S 32Gb","37","Android 5.1.1 FW V3.1.0 for UM3/UT3/UT3S/UT3+","","https://mega.nz/folder/y4sVRSpJ#WCBf2LpOb4m2vBWChzB6uQ/folder/jwkjEA7b","443.8 MiB","rar","1","2021-05-14 09:01:48","2021-05-14 09:01:48"

"47","Ugoos UT4 16Gb","54","Android 6.0.1 firmware V2.0.0 for UT4","","https://mega.nz/#!D58mxQzb!lzXZNj2r_4L2IBG9i5CgXt3BURswUPN2URoXOM6XWeU","487.44 MiB","7z","1","2017-05-12 08:32:14","2017-05-12 08:32:14"
"47","Ugoos UT4 16Gb","53","Ugoos UT4 firmware v 1.1.3 - 1.1.4 increment file","","https://mega.nz/#!nY4l1JSJ!a74_fZsAUsZ4FegMiwma3Gq17lEwFsWvVYF8Vfi6IQM","19.42 MiB","zip","1","2016-11-01 08:31:47","2016-11-01 08:31:47"
"47","Ugoos UT4 16Gb","52","Ugoos UT4 firmware v 1.1.4 Android TV full OTA image","","https://mega.nz/#!GUpwlSAZ!vL6xYeSGgVgk_eLdfd-1rSygQx05FMSQvMpkyVbIyLw","201.57 MiB","zip","1","2016-11-01 08:31:25","2016-11-01 08:31:25"
"47","Ugoos UT4 16Gb","51","Ugoos Kodi based on RKMC 16.1 fork 31.01.2016","","https://mega.nz/#!GIwmyCzD!4OFHBGnqdKYAswGLtaJNk-co0LZ4nHnDpKohVNpJWoM","69.01 MiB","apk","1","2016-11-01 08:30:43","2016-11-01 08:30:43"
"47","Ugoos UT4 16Gb","50","Ugoos UT4 firmware v 1.1.4 Android TV full image","","https://mega.nz/#!uYhhRYIB!r-s3Xuro_dBpVjMXEFEccRP5ofS3AaLxwCZGEgvHak0","398.98 MiB","7z","1","2016-11-01 08:30:20","2016-11-01 08:30:20"
"47","Ugoos UT4 16Gb","49","Ugoos UT4 firmware v 1.1.4 full image","","https://mega.nz/#!eUYQDYjR!asSfhVlY3ITi-ywIenLa477u0LtPN2BWFLj0Cd8ErOQ","403.75 MiB","7z","1","2016-11-01 08:29:57","2016-11-01 08:29:57"
"47","Ugoos UT4 16Gb","48","Ugoos UT4 firmware v 1.1.2 - 1.1.3 increment file","","https://mega.nz/#!6ABh1LgZ!s8HPQ9D4r8xHivkBNS8RYGaGJaSXTxUlJtjENQni1kY","172.96 MiB","zip","1","2016-08-12 08:29:35","2016-08-12 08:29:35"
"47","Ugoos UT4 16Gb","47","Ugoos UT4 firmware v 1.1.3 full OTA package","","https://mega.nz/#!PUoGmD6B!b41HP8cnUdvmxmr5byMa3qRG2I8ssNy9vQK-TFJN3M4","450.48 MiB","zip","1","2016-08-12 08:29:13","2016-08-12 08:29:13"
"47","Ugoos UT4 16Gb","46","Ugoos UT4 firmware v 1.1.3 full image","","https://mega.nz/#!qMJAlBrS!E9pdUHEQQ-fdWOqDkc0ZK_Io5CKsYpVWhb8wN4nSSSM","450.48 MiB","7z","1","2016-08-12 08:28:37","2016-08-12 08:28:37"
"47","Ugoos UT4 16Gb","45","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","1","2016-07-14 08:28:11","2016-07-14 08:28:11"
"47","Ugoos UT4 16Gb","44","Ugoos UT4 firmware v 1.1.1 - 1.1.2 increment file","","https://mega.nz/#!2YIhyIQJ!g_LRydG-TAl5R3mzTT-ruCqz5TPl378POCeRFlZhyzg","79.12 MiB","zip","1","2016-06-23 08:27:42","2016-06-23 08:27:42"
"47","Ugoos UT4 16Gb","43","Ugoos UT4 firmware v 1.1.2 full OTA package","","https://mega.nz/#!6dwHgL7Y!IoLeV17toMk-JHG9kWg7sCyyNsqe4nNtzfP90rpuho0","459.06 MiB","zip","1","2016-06-23 08:27:19","2016-06-23 08:27:19"
"47","Ugoos UT4 16Gb","42","Android 5.1.1 firmware V1.1.2 for UT4","","https://mega.nz/#!vEBhFJrL!9agF_EcouFytFOulXcmv4vcUtSXeMYMtsfMj_1JeZqw","387.82 MiB","7z","1","2016-06-23 08:26:48","2016-06-23 08:26:48"
"47","Ugoos UT4 16Gb","41","Android 5.1.1 firmware V1.1.1 for UT4","","https://mega.nz/#!6Q5AFYhA!DX8j9xFp7f2p9yBAVrhIbU8kP239dOR8YbRnPCzG2jU","403.75 MiB","7z","1","2016-05-30 08:26:23","2016-05-30 08:26:23"
"47","Ugoos UT4 16Gb","40","Android 5.1.1 firmware V1.0.1 for UT4","","https://mega.nz/#!zIAA0ISL!hKBWomq2Kii8s8w1gZvUyc175nhKklAcx6j3hSkfLEI","381.81 MiB","7z","1","2016-03-28 08:26:01","2016-03-28 08:26:01"
"47","Ugoos UT4 16Gb","39","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","1","2015-06-16 08:25:31","2015-06-16 08:25:31"
"47","Ugoos UT4 16Gb","38","Fireasy android App","https://ugoos.com/files/uploads/01b1829c4d5fbf9dbf7246cbadae259d.apk","","19.7 MiB","apk","1","2015-05-06 08:24:22","2015-05-06 08:24:22"

"46","Ugoos AM2","66","Android 6.0.1 Firmware V1.1.1 for AM2","","https://mega.nz/#!itlVxDqQ!2WimYF0eRtLnWsxq-krXk5kPIGgM8e0XsZ-CbuK0rj0","440.33 MiB","7z","1","2017-06-21 08:56:12","2017-06-21 08:56:12"
"46","Ugoos AM2","65","Android 5.1.1 Firmware V0.0.7 for AM2","","https://mega.nz/#!rdRBRQLT!w6l1es3bf8rPeiOp8f9F-Q2zK3V7J3o1XpeD4UmfpTM","482.38 MiB","7z","1","2016-11-14 08:55:42","2016-11-14 08:55:42"
"46","Ugoos AM2","64","5.1.1 Firmware V0.0.7 Android TV ext for AM2","","https://mega.nz/#!uIwhhaTS!s37K6nZjjpi2XoAdk21rP4hGkzWDj80Kt4JQBgHA3Oo","497.26 MiB","7z","1","2016-11-14 08:55:11","2016-11-14 08:55:11"
"46","Ugoos AM2","63","5.1.1 Firmware V0.0.6 Android TV ext for AM2","","https://mega.nz/#!KVhRRJYA!bEzfN_3U-O53NbEs5QZ9VvkQ3QG5Vs_glACh46kEDXc","482.38 MiB","7z","1","2016-11-02 08:54:48","2016-11-02 08:54:48"
"46","Ugoos AM2","62","Android 5.1.1 Firmware V0.0.6 for AM2","","https://mega.nz/#!TdZwALBY!HyBRw6raN9XcXiQxm1R6lCOAyFBSmTfOKNr7NrCFeV4","475.71 MiB","zip","1","2016-11-02 08:54:23","2016-11-02 08:54:23"
"46","Ugoos AM2","61","Ugoos Amlogic AM2 LibreELEC","","https://mega.nz/#!7IQCRJhT!sXLjYWCc20i_1o_NUbVH8CffAvkDm6Oc9jpS3rpXmJw","106.6 MiB","zip","1","2016-11-01 08:53:49","2016-11-01 08:53:49"
"46","Ugoos AM2","60","AM2 Android 5.1.1 V0.0.6 Firmware","","https://mega.nz/#!TdZwALBY!HyBRw6raN9XcXiQxm1R6lCOAyFBSmTfOKNr7NrCFeV4","519 B","zip","1","2016-08-09 08:53:26","2016-08-09 08:53:26"
"46","Ugoos AM2","59","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","1","2016-07-14 08:52:54","2016-07-14 08:52:54"
"46","Ugoos AM2","58","Android 5.1.1 OTA package 0.0.5 for AM2","","https://mega.nz/#!hQ8EjT4R!ZWZ5-1MKhakb5U6nTycnL7PHKusbnKrZMmLYxuYc4K8","428.98 MiB","zip","1","2016-06-14 08:52:28","2016-06-14 08:52:28"
"46","Ugoos AM2","57","Android5.1.1 Firmware V0.0.5 for AM2","","https://mega.nz/#!dRFimYCL!-0-cwC48iKd26bsqGRUtn0IkYTe3oMp76B5Pf3zvSeI","483.34 MiB","zip","1","2016-06-14 08:51:59","2016-06-14 08:51:59"
"46","Ugoos AM2","56","Android5.1.1 Firmware V0.0.4 for AM2","","https://mega.nz/#!gVNVRJ5K!vXZGVWCusYqhAM598-RitWAGI74LUatxwsmmEnZ3ApY","414.18 MiB","zip","1","2016-03-11 08:48:36","2016-03-11 08:48:36"
"46","Ugoos AM2","55","Fireasy android App","https://ugoos.com/files/uploads/8d2d214a60814263965f755269ba6c46.apk","","19.7 MiB","apk","1","2015-05-06 08:47:58","2015-05-06 08:47:58"

"39","Ugoos UM3 8Gb","145","Android 5.1.1 Firmware V3.1.0 & Beta for UM3/UT3/UT3S/UT3+","","https://mega.nz/folder/y4sVRSpJ#WCBf2LpOb4m2vBWChzB6uQ","511.51 MiB","7z","1","2022-02-14 11:54:25","2022-02-14 11:54:25"
"41","Ugoos UM3 8Gb","123","Android 7.1.2 firmware V4.0.0 BETA for Ugoos UT3/UT3s/UM3","","https://mega.nz/#F!qwtUjRCR!k4L3LRA7Y4jZEaMBIDr_mg","1.4 GiB","","1","2018-09-11 10:34:12","2018-09-11 10:34:12"
"41","Ugoos UM3 8Gb","120","Ugoos Kodi based on RKMC 16.1 fork 31.01.2016","","https://mega.nz/#!GIwmyCzD!4OFHBGnqdKYAswGLtaJNk-co0LZ4nHnDpKohVNpJWoM","69.01 MiB","apk","1","2018-09-11 10:32:41","2018-09-11 10:32:41"
"41","Ugoos UM3 8Gb","119","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","1","2018-09-11 10:32:17","2018-09-11 10:32:17"
"41","Ugoos UM3 8Gb","117","Android 5.1.1 FW V3.0.4 for UM3/UT3/UT3S","","https://mega.nz/#F!IVJyTCbB!AfcT79FxldYj2P3tATnHgw","410.93 MiB","","1","2018-09-11 10:31:25","2018-09-11 10:31:25"
"41","Ugoos UM3 8Gb","116","Android 4.4 fmware V2.2.0 for UM3/UT3/UT3S","","https://mega.nz/#F!5UcxwZiB!BtoYiMin2vfflDgsQBIOWQ","0 B","","1","2018-09-11 10:30:56","2018-09-11 10:30:56"
"41","Ugoos UM3 8Gb","115","Dualboot firmware v.0.3.1: Xubuntu 15.04/android 4.4 for UM3","","https://mega.nz/#!q9EVwDaa!QiNzPmVCJsZGrChpAxL4V4k6OBYVRQTOmQo_6rU-azY","878MiB","rar","1","2018-09-11 10:30:27","2018-09-11 10:30:27"
"41","Ugoos UM3 8Gb","114","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","1","2018-09-11 10:30:01","2018-09-11 10:30:01"
"41","Ugoos UM3 8Gb","113","Fireasy android App","https://ugoos.com/files/uploads/0e949d10a65288bfd7cc66367a620764.apk","","19.7 MiB","apk","1","2018-09-11 10:28:14","2018-09-11 10:28:14"
"41","Ugoos UM3 8Gb","112","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","1","2018-09-11 10:26:06","2018-09-11 10:26:06"
"48","Ugoos UM3 8Gb","37","Android 5.1.1 FW V3.1.0 for UM3/UT3/UT3S/UT3+","","https://mega.nz/folder/y4sVRSpJ#WCBf2LpOb4m2vBWChzB6uQ/folder/jwkjEA7b","443.8 MiB","rar","1","2021-05-14 09:01:48","2021-05-14 09:01:48"


"43","Ugoos UT5 Pro 32G","99","Ugoos Kodi based on RKMC 16.1 fork 31.01.2016","","https://mega.nz/#!GIwmyCzD!4OFHBGnqdKYAswGLtaJNk-co0LZ4nHnDpKohVNpJWoM","69.01 MiB","apk","1","2016-11-01 09:57:33","2016-11-01 09:57:33"
"43","Ugoos UT5 Pro 32G","98","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","1","2016-07-14 09:57:11","2016-07-14 09:57:11"
"43","Ugoos UT5 Pro 32G","97","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","1","2015-06-16 09:56:42","2015-06-16 09:56:42"
"43","Ugoos UT5 Pro 32G","96","Fireasy android App","https://ugoos.com/files/uploads/2a60284a4bdf6459a5fd4fcd2ffde7a4.apk","","19.7MiB","apk","1","2015-05-06 09:55:22","2015-05-06 09:55:22"

"84","Ugoos BT Remote Control UR02","291","UR02 Update Instruction","https://ugoos.com/files/uploads/780ca34082fbc8de037a89a93837d446.pdf","","2.3Mb","pdf","4","2024-08-06 15:03:25","2024-08-06 15:03:25"
"84","Ugoos BT Remote Control UR02","290","Ugoos Remote UR02 Firmware Updater","https://ugoos.com/files/uploads/ae7ff383dc712da9120f626452de3c3a.apk","","15.9 Mb","apk","4","2024-08-06 14:32:16","2024-08-06 14:32:16"
"84","Ugoos BT Remote Control UR02","288","Ugoos Remote UR02 User Instruction","https://ugoos.com/files/uploads/6270845f05e2882d8fb7968d77fb0dfd.pdf","","5.3 MB","pdf","4","2024-07-31 14:40:47","2024-07-31 14:40:47"



"59","UG-K08+","189","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 14:04:06","2016-07-14 14:04:06"



"64","UG-K08 PRO","192","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 14:34:23","2016-07-14 14:34:23"


"62","UG Holder","191","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 14:23:20","2016-07-14 14:23:20"

"61","UG-K07","190","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 14:16:15","2016-07-14 14:16:15"

"33","T3 Air Mouse","169","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 12:31:02","2016-07-14 12:31:02"
"33","T3 Air Mouse","168","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","4","2014-12-27 12:30:32","2014-12-27 12:30:32"
"33","T3 Air Mouse","167","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","4","2015-06-16 15:29:34","2015-06-16 15:29:34"

"58","UG-K15","188","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 13:53:37","2016-07-14 13:53:37"
"58","UG-K15","187","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","4","2015-06-16 13:53:05","2015-06-16 13:53:05"
"58","UG-K15","186","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","4","2014-12-27 13:52:41","2014-12-27 13:52:41"

"57","UG-K18","185","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 13:26:14","2016-07-14 13:26:14"

"56","UG-K24","184","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 13:15:43","2016-07-14 13:15:43"
"56","UG-K24","183","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","4","2015-06-16 13:15:19","2015-06-16 13:15:19"
"56","UG-K24","182","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","4","2014-12-27 13:14:56","2014-12-27 13:14:56"

"55","UG-K25","181","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 13:07:11","2016-07-14 13:07:11"
"55","UG-K25","180","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","4","2015-06-16 13:06:46","2015-06-16 13:06:46"
"55","UG-K25","179","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","4","2014-12-27 13:06:24","2014-12-27 13:06:24"

"54","UG-K64","178","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2016-07-14 12:57:56","2016-07-14 12:57:56"
"54","UG-K64","177","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","4","2015-06-16 12:57:30","2015-06-16 12:57:30"
"54","UG-K64","176","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","4","2014-12-27 12:57:07","2014-12-27 12:57:07"

"53","Rc 11 Air Mouse","175","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2018-09-11 12:48:00","2018-09-11 12:48:00"
"53","Rc 11 Air Mouse","174","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","4","2018-09-11 12:47:34","2018-09-11 12:47:34"
"53","Rc 11 Air Mouse","173","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","4","2018-09-11 12:47:04","2018-09-11 12:47:04"

"34","T2 Air mouse","172","Ugoos Kodi based on RKMC 16.1 fork","","https://mega.nz/#!1NJxVbLD!SzmMi-XxGJpuLZRdHouKM-j8elnanfu5wY6K8r8NeAg","62 MiB","apk","4","2018-09-11 12:34:01","2018-09-11 12:34:01"
"34","T2 Air mouse","171","Ugoos Flashing Guide","","https://mega.nz/#!XNAhEbiC!biH3vLmCjJvC1fP--oyfqiS9Qpo5otG0wusac9pzdWo","830 KiB","pdf","4","2018-09-11 12:33:36","2018-09-11 12:33:36"
"34","T2 Air mouse","170","Remote control application","","https://mega.nz/#!KUAjDAqJ!VUgqLHP-wgWrpil5G_Mp7r-fb4ggec8C9GQtEjTDtDU","2.6 MiB","apk","4","2018-09-11 12:33:13","2018-09-11 12:33:13"

"65","OEM Solutions","305","Ugoos Catalog 2025","https://ugoos.com/files/uploads/6c09e6ff6018b96ead645984edbe2359.pdf","","13.4Mb","pdf","5","2025-11-19 15:46:15","2025-11-19 15:46:15"
